festival_year,university_id,student_count,menu_category,price,observation_timestamp,target_window_end,festival_day,hour,minute_of_day,second_of_minute,minutes_to_close,seconds_to_close,minutes_to_festival_end,recent_sales_30m,previous_sales_30m,precipitation_probability,temperature,event_ending_soon,discount_rate,future_sales_30m,data_class
2023,mirae-univ,9000,food,6000,2023-05-22T17:31:31,2023-05-22T18:01:31,1,17,1051,31,268,16109,3148,7,7,70,28.0,0,0,6,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:32:32,2023-05-22T18:02:32,1,17,1052,32,267,16048,3147,8,7,70,22.0,0,0,5,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:33:33,2023-05-22T18:03:33,1,17,1053,33,266,15987,3146,13,8,15,25.0,0,0,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:34:34,2023-05-22T18:04:34,1,17,1054,34,265,15926,3145,13,13,15,17.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:35:35,2023-05-22T18:05:35,1,17,1055,35,264,15865,3144,14,13,70,21.0,0,10,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:36:36,2023-05-22T18:06:36,1,17,1056,36,263,15804,3143,9,14,85,18.0,0,0,6,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:37:37,2023-05-22T18:07:37,1,17,1057,37,262,15743,3142,16,9,15,22.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:38:38,2023-05-22T18:08:38,1,17,1058,38,261,15682,3141,9,16,25,21.0,0,20,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:39:39,2023-05-22T18:09:39,1,17,1059,39,260,15621,3140,12,9,15,27.0,0,20,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:40:40,2023-05-22T18:10:40,1,17,1060,40,259,15560,3139,12,12,5,17.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:41:41,2023-05-22T18:11:41,1,17,1061,41,258,15499,3138,9,12,70,22.0,0,0,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:42:42,2023-05-22T18:12:42,1,17,1062,42,257,15438,3137,11,9,25,28.0,0,10,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:43:43,2023-05-22T18:13:43,1,17,1063,43,256,15377,3136,11,11,45,23.0,0,0,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:44:44,2023-05-22T18:14:44,1,17,1064,44,255,15316,3135,12,11,5,26.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:45:45,2023-05-22T18:15:45,1,17,1065,45,254,15255,3134,9,12,5,23.0,0,20,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:46:46,2023-05-22T18:16:46,1,17,1066,46,253,15194,3133,9,9,45,28.0,0,0,8,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:47:47,2023-05-22T18:17:47,1,17,1067,47,252,15133,3132,10,9,25,28.0,0,0,7,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:48:48,2023-05-22T18:18:48,1,17,1068,48,251,15072,3131,14,10,70,17.0,0,20,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:49:49,2023-05-22T18:19:49,1,17,1069,49,250,15011,3130,9,14,85,17.0,0,0,8,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:50:50,2023-05-22T18:20:50,1,17,1070,50,249,14950,3129,14,9,15,23.0,0,0,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:51:51,2023-05-22T18:21:51,1,17,1071,51,248,14889,3128,9,14,85,21.0,0,0,8,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:52:52,2023-05-22T18:22:52,1,17,1072,52,247,14828,3127,9,9,85,19.0,0,20,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:53:53,2023-05-22T18:23:53,1,17,1073,53,246,14767,3126,10,9,70,27.0,0,0,6,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:54:54,2023-05-22T18:24:54,1,17,1074,54,245,14706,3125,13,10,5,24.0,0,10,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:55:55,2023-05-22T18:25:55,1,17,1075,55,244,14645,3124,13,13,15,17.0,0,0,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:56:56,2023-05-22T18:26:56,1,17,1076,56,243,14584,3123,8,13,85,22.0,0,0,6,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:57:57,2023-05-22T18:27:57,1,17,1077,57,242,14523,3122,12,8,15,23.0,0,0,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:58:58,2023-05-22T18:28:58,1,17,1078,58,241,14462,3121,17,12,5,21.0,0,0,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T17:59:59,2023-05-22T18:29:59,1,17,1079,59,240,14401,3120,8,17,85,26.0,0,0,6,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:00:00,2023-05-22T18:30:00,1,18,1080,0,240,14400,3120,14,8,5,23.0,0,0,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:01:01,2023-05-22T18:31:01,1,18,1081,1,238,14339,3118,16,14,15,21.0,0,20,21,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:02:02,2023-05-22T18:32:02,1,18,1082,2,237,14278,3117,18,16,5,18.0,0,20,20,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:03:03,2023-05-22T18:33:03,1,18,1083,3,236,14217,3116,11,18,5,24.0,0,20,17,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:04:04,2023-05-22T18:34:04,1,18,1084,4,235,14156,3115,18,11,25,18.0,0,20,23,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:05:05,2023-05-22T18:35:05,1,18,1085,5,234,14095,3114,17,18,5,22.0,0,20,22,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:06:06,2023-05-22T18:36:06,1,18,1086,6,233,14034,3113,11,17,85,18.0,0,0,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:07:07,2023-05-22T18:37:07,1,18,1087,7,232,13973,3112,13,11,85,18.0,0,0,7,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:08:08,2023-05-22T18:38:08,1,18,1088,8,231,13912,3111,12,13,70,25.0,0,0,11,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:09:09,2023-05-22T18:39:09,1,18,1089,9,230,13851,3110,13,12,85,26.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:10:10,2023-05-22T18:40:10,1,18,1090,10,229,13790,3109,5,13,70,18.0,0,0,6,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:11:11,2023-05-22T18:41:11,1,18,1091,11,228,13729,3108,15,5,45,28.0,0,0,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:12:12,2023-05-22T18:42:12,1,18,1092,12,227,13668,3107,18,15,70,26.0,0,0,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:13:13,2023-05-22T18:43:13,1,18,1093,13,226,13607,3106,11,18,85,27.0,0,0,11,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:14:14,2023-05-22T18:44:14,1,18,1094,14,225,13546,3105,10,11,25,20.0,0,10,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:15:15,2023-05-22T18:45:15,1,18,1095,15,224,13485,3104,15,10,5,21.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:16:16,2023-05-22T18:46:16,1,18,1096,16,223,13424,3103,17,15,25,19.0,0,0,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:17:17,2023-05-22T18:47:17,1,18,1097,17,222,13363,3102,21,17,25,20.0,0,0,20,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:18:18,2023-05-22T18:48:18,1,18,1098,18,221,13302,3101,17,21,45,27.0,0,0,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:19:19,2023-05-22T18:49:19,1,18,1099,19,220,13241,3100,9,17,5,20.0,0,0,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:20:20,2023-05-22T18:50:20,1,18,1100,20,219,13180,3099,11,9,85,20.0,0,0,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:21:21,2023-05-22T18:51:21,1,18,1101,21,218,13119,3098,8,11,70,18.0,0,0,5,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:22:22,2023-05-22T18:52:22,1,18,1102,22,217,13058,3097,12,8,25,18.0,0,0,11,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:23:23,2023-05-22T18:53:23,1,18,1103,23,216,12997,3096,11,12,70,23.0,0,0,8,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:24:24,2023-05-22T18:54:24,1,18,1104,24,215,12936,3095,17,11,15,25.0,0,0,11,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:25:25,2023-05-22T18:55:25,1,18,1105,25,214,12875,3094,15,17,45,19.0,0,10,17,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:26:26,2023-05-22T18:56:26,1,18,1106,26,213,12814,3093,13,15,15,20.0,0,10,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:27:27,2023-05-22T18:57:27,1,18,1107,27,212,12753,3092,15,13,15,25.0,0,10,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:28:28,2023-05-22T18:58:28,1,18,1108,28,211,12692,3091,7,15,85,20.0,0,10,6,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:29:29,2023-05-22T18:59:29,1,18,1109,29,210,12631,3090,10,7,45,18.0,0,10,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:30:30,2023-05-22T19:00:30,1,18,1110,30,209,12570,3089,15,10,15,25.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:31:31,2023-05-22T19:01:31,1,18,1111,31,208,12509,3088,14,15,70,19.0,0,0,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:32:32,2023-05-22T19:02:32,1,18,1112,32,207,12448,3087,15,14,45,27.0,0,20,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:33:33,2023-05-22T19:03:33,1,18,1113,33,206,12387,3086,14,15,25,20.0,0,0,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:34:34,2023-05-22T19:04:34,1,18,1114,34,205,12326,3085,12,14,70,19.0,0,20,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:35:35,2023-05-22T19:05:35,1,18,1115,35,204,12265,3084,15,12,15,28.0,0,10,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:36:36,2023-05-22T19:06:36,1,18,1116,36,203,12204,3083,11,15,70,17.0,0,0,8,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:37:37,2023-05-22T19:07:37,1,18,1117,37,202,12143,3082,14,11,25,18.0,0,0,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:38:38,2023-05-22T19:08:38,1,18,1118,38,201,12082,3081,12,14,70,17.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:39:39,2023-05-22T19:09:39,1,18,1119,39,200,12021,3080,16,12,15,19.0,0,0,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:40:40,2023-05-22T19:10:40,1,18,1120,40,199,11960,3079,20,16,15,26.0,0,0,21,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:41:41,2023-05-22T19:11:41,1,18,1121,41,198,11899,3078,12,20,25,17.0,0,20,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:42:42,2023-05-22T19:12:42,1,18,1122,42,197,11838,3077,10,12,85,19.0,0,0,7,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:43:43,2023-05-22T19:13:43,1,18,1123,43,196,11777,3076,14,10,5,19.0,0,20,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:44:44,2023-05-22T19:14:44,1,18,1124,44,195,11716,3075,13,14,25,20.0,0,20,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:45:45,2023-05-22T19:15:45,1,18,1125,45,194,11655,3074,12,13,5,23.0,0,10,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:46:46,2023-05-22T19:16:46,1,18,1126,46,193,11594,3073,17,12,45,22.0,0,20,19,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:47:47,2023-05-22T19:17:47,1,18,1127,47,192,11533,3072,11,17,85,23.0,0,0,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:48:48,2023-05-22T19:18:48,1,18,1128,48,191,11472,3071,11,11,70,27.0,0,0,11,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:49:49,2023-05-22T19:19:49,1,18,1129,49,190,11411,3070,15,11,5,24.0,0,20,17,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:50:50,2023-05-22T19:20:50,1,18,1130,50,189,11350,3069,12,15,25,22.0,0,0,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:51:51,2023-05-22T19:21:51,1,18,1131,51,188,11289,3068,12,12,70,20.0,0,10,8,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:52:52,2023-05-22T19:22:52,1,18,1132,52,187,11228,3067,15,12,5,27.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:53:53,2023-05-22T19:23:53,1,18,1133,53,186,11167,3066,10,15,85,26.0,0,0,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:54:54,2023-05-22T19:24:54,1,18,1134,54,185,11106,3065,10,10,45,19.0,0,0,8,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:55:55,2023-05-22T19:25:55,1,18,1135,55,184,11045,3064,7,10,70,18.0,0,0,5,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:56:56,2023-05-22T19:26:56,1,18,1136,56,183,10984,3063,19,7,15,28.0,0,0,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:57:57,2023-05-22T19:27:57,1,18,1137,57,182,10923,3062,15,19,15,17.0,0,10,18,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:58:58,2023-05-22T19:28:58,1,18,1138,58,181,10862,3061,15,15,85,20.0,0,0,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T18:59:59,2023-05-22T19:29:59,1,18,1139,59,180,10801,3060,11,15,85,23.0,0,20,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:00:00,2023-05-22T19:30:00,1,19,1140,0,180,10800,3060,17,11,25,18.0,0,0,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:01:01,2023-05-22T19:31:01,1,19,1141,1,178,10739,3058,13,17,70,28.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:02:02,2023-05-22T19:32:02,1,19,1142,2,177,10678,3057,6,13,5,26.0,0,0,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:03:03,2023-05-22T19:33:03,1,19,1143,3,176,10617,3056,14,6,70,18.0,0,0,8,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:04:04,2023-05-22T19:34:04,1,19,1144,4,175,10556,3055,13,14,5,18.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:05:05,2023-05-22T19:35:05,1,19,1145,5,174,10495,3054,17,13,5,26.0,0,0,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:06:06,2023-05-22T19:36:06,1,19,1146,6,173,10434,3053,14,17,70,26.0,0,10,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:07:07,2023-05-22T19:37:07,1,19,1147,7,172,10373,3052,15,14,70,22.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:08:08,2023-05-22T19:38:08,1,19,1148,8,171,10312,3051,19,15,15,24.0,0,20,23,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:09:09,2023-05-22T19:39:09,1,19,1149,9,170,10251,3050,18,19,5,17.0,0,0,18,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:10:10,2023-05-22T19:40:10,1,19,1150,10,169,10190,3049,10,18,85,21.0,0,10,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:11:11,2023-05-22T19:41:11,1,19,1151,11,168,10129,3048,7,10,85,18.0,0,0,6,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:12:12,2023-05-22T19:42:12,1,19,1152,12,167,10068,3047,15,7,15,18.0,0,0,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:13:13,2023-05-22T19:43:13,1,19,1153,13,166,10007,3046,12,15,45,18.0,0,0,11,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:14:14,2023-05-22T19:44:14,1,19,1154,14,165,9946,3045,17,12,70,23.0,0,20,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:15:15,2023-05-22T19:45:15,1,19,1155,15,164,9885,3044,16,17,45,28.0,0,0,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:16:16,2023-05-22T19:46:16,1,19,1156,16,163,9824,3043,11,16,85,19.0,0,10,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:17:17,2023-05-22T19:47:17,1,19,1157,17,162,9763,3042,9,11,45,20.0,0,20,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:18:18,2023-05-22T19:48:18,1,19,1158,18,161,9702,3041,12,9,5,19.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:19:19,2023-05-22T19:49:19,1,19,1159,19,160,9641,3040,20,12,5,27.0,0,0,18,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:20:20,2023-05-22T19:50:20,1,19,1160,20,159,9580,3039,19,20,25,18.0,0,0,18,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:21:21,2023-05-22T19:51:21,1,19,1161,21,158,9519,3038,9,19,85,26.0,0,0,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:22:22,2023-05-22T19:52:22,1,19,1162,22,157,9458,3037,15,9,45,23.0,0,20,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:23:23,2023-05-22T19:53:23,1,19,1163,23,156,9397,3036,6,15,70,22.0,0,0,4,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:24:24,2023-05-22T19:54:24,1,19,1164,24,155,9336,3035,10,6,45,25.0,0,0,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:25:25,2023-05-22T19:55:25,1,19,1165,25,154,9275,3034,16,10,70,27.0,0,20,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:26:26,2023-05-22T19:56:26,1,19,1166,26,153,9214,3033,13,16,15,26.0,0,0,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:27:27,2023-05-22T19:57:27,1,19,1167,27,152,9153,3032,11,13,85,17.0,0,0,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:28:28,2023-05-22T19:58:28,1,19,1168,28,151,9092,3031,15,11,45,24.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:29:29,2023-05-22T19:59:29,1,19,1169,29,150,9031,3030,16,15,25,25.0,0,0,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:30:30,2023-05-22T20:00:30,1,19,1170,30,149,8970,3029,16,16,5,26.0,1,0,18,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:31:31,2023-05-22T20:01:31,1,19,1171,31,148,8909,3028,18,16,25,18.0,0,0,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:32:32,2023-05-22T20:02:32,1,19,1172,32,147,8848,3027,18,18,5,24.0,0,0,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:33:33,2023-05-22T20:03:33,1,19,1173,33,146,8787,3026,10,18,15,24.0,0,10,11,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:34:34,2023-05-22T20:04:34,1,19,1174,34,145,8726,3025,12,10,25,22.0,0,10,13,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:35:35,2023-05-22T20:05:35,1,19,1175,35,144,8665,3024,9,12,25,26.0,0,0,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:36:36,2023-05-22T20:06:36,1,19,1176,36,143,8604,3023,16,9,25,28.0,0,10,19,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:37:37,2023-05-22T20:07:37,1,19,1177,37,142,8543,3022,13,16,85,20.0,0,0,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:38:38,2023-05-22T20:08:38,1,19,1178,38,141,8482,3021,13,13,85,21.0,0,20,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:39:39,2023-05-22T20:09:39,1,19,1179,39,140,8421,3020,11,13,25,22.0,0,10,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:40:40,2023-05-22T20:10:40,1,19,1180,40,139,8360,3019,14,11,5,20.0,0,0,11,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:41:41,2023-05-22T20:11:41,1,19,1181,41,138,8299,3018,8,14,45,26.0,0,10,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:42:42,2023-05-22T20:12:42,1,19,1182,42,137,8238,3017,11,8,85,28.0,0,0,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:43:43,2023-05-22T20:13:43,1,19,1183,43,136,8177,3016,12,11,45,17.0,0,10,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:44:44,2023-05-22T20:14:44,1,19,1184,44,135,8116,3015,18,12,25,19.0,0,10,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:45:45,2023-05-22T20:15:45,1,19,1185,45,134,8055,3014,13,18,25,21.0,0,0,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:46:46,2023-05-22T20:16:46,1,19,1186,46,133,7994,3013,20,13,5,18.0,0,0,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:47:47,2023-05-22T20:17:47,1,19,1187,47,132,7933,3012,11,20,70,20.0,0,0,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:48:48,2023-05-22T20:18:48,1,19,1188,48,131,7872,3011,20,11,15,26.0,0,10,18,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:49:49,2023-05-22T20:19:49,1,19,1189,49,130,7811,3010,10,20,85,26.0,0,20,17,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:50:50,2023-05-22T20:20:50,1,19,1190,50,129,7750,3009,15,10,85,20.0,0,0,12,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:51:51,2023-05-22T20:21:51,1,19,1191,51,128,7689,3008,14,15,15,27.0,0,10,16,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:52:52,2023-05-22T20:22:52,1,19,1192,52,127,7628,3007,14,14,45,28.0,0,20,18,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:53:53,2023-05-22T20:23:53,1,19,1193,53,126,7567,3006,14,14,25,28.0,0,0,17,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:54:54,2023-05-22T20:24:54,1,19,1194,54,125,7506,3005,16,14,15,25.0,0,10,19,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:55:55,2023-05-22T20:25:55,1,19,1195,55,124,7445,3004,17,16,25,25.0,0,10,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:56:56,2023-05-22T20:26:56,1,19,1196,56,123,7384,3003,15,17,25,28.0,0,0,15,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:57:57,2023-05-22T20:27:57,1,19,1197,57,122,7323,3002,10,15,85,20.0,0,0,9,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:58:58,2023-05-22T20:28:58,1,19,1198,58,121,7262,3001,16,10,5,22.0,0,10,14,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T19:59:59,2023-05-22T20:29:59,1,19,1199,59,120,7201,3000,9,16,85,27.0,0,20,10,SYNTHETIC_HISTORY
2023,mirae-univ,9000,food,6000,2023-05-22T20:00:00,2023-05-22T20:30:00,1,20,1200,0,120,7200,3000,9,9,45,19.0,0,0,11,SYNTHETIC_HISTORY
